idOferta;nick;pais;tipoVendedor;ventas;stock;language;quality;hayIconoEsp;iconoEsp;hayFoto;hayComentario;comentario;quantity;precio;moneda;finiOferta;ffinOferta
articleRow1813368808;Diamazing;Netherlands;Private;0,0;4,0;English;NM;False;-;True;False;-;1;350,0;€;2025-04-14;
articleRow1813370226;Diamazing;Netherlands;Private;0,0;4,0;English;NM;False;-;False;True;With seal;2;350,0;€;2025-04-14;
articleRow1547135228;feng-chiao-uk;United Kingdom;Private;9,0;111,0;English;NM;False;-;False;True;sealed, straight to Card Saver, dm for more info.;5;356,09;€;2025-04-14;2025-04-16
articleRow1732104199;yxyltws;Netherlands;Private;395,0;196,0;English;MT;False;-;True;True;PSA 9 - very nice condition, see picture! More available upon request.;1;368,88;€;2025-04-14;2025-04-16
articleRow1816896897;DRNUMAN;France;Private;0,0;7,0;English;MT;False;-;False;True;PCA 9,5;1;369,0;€;2025-04-14;
articleRow1764243008;DV1985;Netherlands;Private;42,0;126,0;English;MT;False;-;False;True;Global Grading 9;1;375,0;€;2025-04-14;
articleRow1768942760;Chartrukian;Portugal;Private;18,0;7,0;English;MT;False;-;True;True;UGC 10;1;380,0;€;2025-04-14;
articleRow1799361271;HSIMAO;Netherlands;Private;217,0;1286,0;English;MT;False;-;False;True;PSA 9 - from day 1 at museum -;1;390,0;€;2025-04-14;
articleRow1524470981;Sandtoaster38;Netherlands;Private;1,0;4,0;English;MT;False;-;False;False;-;1;398,99;€;2025-04-14;
articleRow1737565415;Lakritzgiesi;Germany;Private;1004,0;26333,0;English;MT;False;-;False;True;AOG 9,5;1;399,0;€;2025-04-14;
articleRow1788851433;parkricco;France;Private;236,0;79,0;English;NM;False;-;False;True;Mtg grade 9.5;1;399,0;€;2025-04-14;
articleRow1761122852;DV1985;Netherlands;Private;42,0;126,0;English;MT;False;-;False;True;PSA 9;1;399,0;€;2025-04-14;
articleRow1778474791;Familywood-Bricks;Netherlands;Private;41,0;458,0;English;MT;False;-;True;True;PSA 9;1;399,0;€;2025-04-14;
articleRow1771445285;Olenbrook;Germany;Private;1,0;11,0;English;MT;False;-;False;True;No printlines, no whitening or something Like that. Very clean.;1;399,9;€;2025-04-14;
articleRow1751294078;Nerdys;Germany;Private;31288,0;27,0;English;MT;False;-;False;True;PT001 CGC Graded 9;1;399,99;€;2025-04-14;
articleRow1809622486;grossistelorcana80;France;Private;150,0;66,0;English;NM;False;-;False;True;ccc 9.5;2;399,99;€;2025-04-14;
articleRow1805578468;GrailsPlaza;Netherlands;Private;23,0;80,0;English;NM;False;-;False;True;Sealed - Toploaded - B1;14;400,0;€;2025-04-14;
articleRow1811873046;saltyTUNA01;Germany;Private;13,0;172,0;English;NM;False;-;False;True;PSA 9;1;400,0;€;2025-04-14;
articleRow1808668609;istar82;Switzerland;Private;0,0;6,0;English;NM;False;-;True;False;-;1;400,0;€;2025-04-14;
articleRow1803833530;Bpokema;Netherlands;Private;12,0;23,0;English;NM;False;-;False;True;UGC 10;1;419,0;€;2025-04-14;
articleRow1784354506;Rogier1975;Netherlands;Private;265,0;208,0;English;MT;False;-;False;True;Graded 10 - ask for pictures;1;425,0;€;2025-04-14;
articleRow1758749230;Mooncards;Netherlands;Private;56,0;9,0;English;MT;False;-;False;True;Global Grading 10 - more available;5;425,0;€;2025-04-14;
articleRow1817103285;Brupet;Netherlands;Private;77,0;442,0;English;MT;False;-;False;True;CGC GRADE 10 GEM MINT- Fast and daily shipment;1;430,0;€;2025-04-14;
articleRow1779243990;Tariktrade;Germany;Private;2003,0;9,0;English;NM;False;-;False;True;SEALED;1;439,99;€;2025-04-14;2025-04-16
articleRow1811258842;Yugioh-Germ-Cards;Germany;Private;514,0;93,0;English;NM;False;-;False;True;Sealed;1;444,0;€;2025-04-14;
articleRow1801008296;naaf3000;Germany;Private;427,0;138,0;English;NM;False;-;False;False;-;1;449,0;€;2025-04-14;
articleRow1815255112;JFH-Collectibles;Netherlands;Professional;641,0;10515,0;English;MT;False;-;False;True;CGC GEM MINT 10 GRADED;5;449,98;€;2025-04-14;2025-04-16
articleRow1820115423;BenS11;Germany;Private;692,0;58,0;English;LP;False;-;True;True;surface issues, rest top;1;129,0;€;2025-04-16;
articleRow1820539919;Sarcadoodle;United Kingdom;Private;10,0;152,0;English;NM;False;-;False;True;"Pictures available. Will be sleeved/toploaded and shipped in a ""Do Not Bend"" envelope.";2;205,03;€;2025-04-16;
articleRow1817874753;Bedirhany37;Belgium;Private;144,0;100,0;English;MT;False;-;False;True;sealed;1;209,9;€;2025-04-16;
articleRow1823842909;PartySaurusRexy;Netherlands;Private;187,0;30,0;English;NM;False;-;True;True;Sealed;1;210,0;€;2025-04-16;
articleRow1823732013;SkinnyJ;Netherlands;Private;11,0;8,0;English;NM;False;-;True;True;Sealed, see pic;1;214,9;€;2025-04-16;
articleRow1823874657;Guenni-Pokemon;Germany;Private;276,0;51,0;English;NM;False;-;False;False;-;1;215,0;€;2025-04-16;
articleRow1824006316;PokeCharm;Netherlands;Private;43,0;345,0;English;NM;False;-;False;True;Pack fresh;1;215,0;€;2025-04-16;
articleRow1819609681;Sprengo24;Italy;Private;0,0;40,0;English;NM;False;-;True;True;PSA 8 - New seller - on sale on Vinted too;1;216,0;€;2025-04-16;
articleRow1823822084;Demacards;Germany;Professional;98,0;96,0;English;NM;False;-;False;True;Not Sealed!;1;219,0;€;2025-04-16;
articleRow1790781522;Martinmystery;Netherlands;Private;57,0;129,0;English;NM;False;-;False;False;-;2;219,0;€;2025-04-16;
articleRow1823615839;Zaptoys;Netherlands;Professional;575,0;1150,0;English;NM;False;-;False;True;Box 3 Sealed;1;225,0;€;2025-04-16;
articleRow1823196961;Faridosss;Netherlands;Private;303,0;129,0;English;NM;False;-;False;True;Sealed!;2;225,0;€;2025-04-16;
articleRow1820155947;MagicVortex;Belgium;Private;42966,0;13966,0;English;NM;False;-;False;False;-;2;234,95;€;2025-04-16;
